,ags,description,ags_state_digits,state,name
10350,16064071,Unstruttal,16,TH,Unstruttal
10351,16064072,Menteroda,16,TH,Menteroda
10352,16064073,Anrode,16,TH,Anrode
10353,16064004,"Bad Tennstedt, Stadt",16,TH,Bad Tennstedt
10354,16064005,Ballhausen,16,TH,Ballhausen
10355,16064007,Blankenburg,16,TH,Blankenburg
10356,16064009,Bruchstedt,16,TH,Bruchstedt
10357,16064021,Haussömmern,16,TH,Haussömmern
10358,16064027,Hornsömmern,16,TH,Hornsömmern
10359,16064033,Kirchheilingen,16,TH,Kirchheilingen
10360,16064036,Klettstedt,16,TH,Klettstedt
10361,16064038,Kutzleben,16,TH,Kutzleben
10362,16064045,Mittelsömmern,16,TH,Mittelsömmern
10363,16064061,Sundhausen,16,TH,Sundhausen
10364,16064062,Tottleben,16,TH,Tottleben
10365,16064064,Urleben,16,TH,Urleben
10366,16064001,Altengottern,16,TH,Altengottern
10367,16064017,Flarchheim,16,TH,Flarchheim
10368,16064018,Großengottern,16,TH,Großengottern
10369,16064023,Heroldishausen,16,TH,Heroldishausen
10370,16064047,Mülverstedt,16,TH,Mülverstedt
10371,16064058,Schönstedt,16,TH,Schönstedt
10372,16064065,Weberstedt,16,TH,Weberstedt
10373,16064008,Bothenheilingen,16,TH,Bothenheilingen
10374,16064029,Issersheilingen,16,TH,Issersheilingen
10375,16064035,Kleinwelsbach,16,TH,Kleinwelsbach
10376,16064037,Körner,16,TH,Körner
10377,16064043,Marolterode,16,TH,Marolterode
10378,16064048,Neunheilingen,16,TH,Neunheilingen
10379,16064052,Obermehler,16,TH,Obermehler
10380,16064057,"Schlotheim, Stadt",16,TH,Schlotheim
10381,16064019,Großvargula,16,TH,Großvargula
10382,16064022,Herbsleben,16,TH,Herbsleben
10383,16064055,Rodeberg,16,TH,Rodeberg
10384,16064074,Südeichsfeld,16,TH,Südeichsfeld
10385,16064032,Kammerforst,16,TH,Kammerforst
10386,16064053,Oppershausen,16,TH,Oppershausen
10387,16064075,Vogtei,16,TH,Vogtei
10388,16065002,"Artern/Unstrut, Stadt",16,TH,Artern/Unstrut
10389,16065003,"Bad Frankenhausen/Kyffhäuser, Stadt",16,TH,Bad Frankenhausen/Kyffhäuser
10390,16065032,Helbedündorf,16,TH,Helbedündorf
10391,16065061,"Roßleben, Stadt",16,TH,Roßleben
10392,16065067,"Sondershausen, Stadt",16,TH,Sondershausen
10393,16065085,Kyffhäuserland,16,TH,Kyffhäuserland
10394,16065011,Bretleben,16,TH,Bretleben
10395,16065016,Etzleben,16,TH,Etzleben
10396,16065022,Gorsleben,16,TH,Gorsleben
10397,16065031,Hauteroda,16,TH,Hauteroda
10398,16065033,"Heldrungen, Stadt",16,TH,Heldrungen
10399,16065034,Hemleben,16,TH,Hemleben
10400,16065052,Oberheldrungen,16,TH,Oberheldrungen
10401,16065054,Oldisleben,16,TH,Oldisleben
10402,16065012,"Clingen, Stadt",16,TH,Clingen
10403,16065023,"Greußen, Stadt",16,TH,Greußen
10404,16065048,Niederbösa,16,TH,Niederbösa
10405,16065051,Oberbösa,16,TH,Oberbösa
10406,16065074,Topfstedt,16,TH,Topfstedt
10407,16065075,Trebra,16,TH,Trebra
10408,16065077,Wasserthaleben,16,TH,Wasserthaleben
10409,16065079,Westgreußen,16,TH,Westgreußen
10410,16065084,"Großenehrich, Stadt",16,TH,Großenehrich
10411,16065008,Borxleben,16,TH,Borxleben
10412,16065019,Gehofen,16,TH,Gehofen
10413,16065035,Heygendorf,16,TH,Heygendorf
10414,16065039,Ichstedt,16,TH,Ichstedt
10415,16065042,Kalbsrieth,16,TH,Kalbsrieth
10416,16065046,Mönchpfiffel-Nikolausrieth,16,TH,Mönchpfiffel-Nikolausrieth
10417,16065047,Nausitz,16,TH,Nausitz
10418,16065056,Reinsdorf,16,TH,Reinsdorf
10419,16065057,Ringleben,16,TH,Ringleben
10420,16065076,Voigtstedt,16,TH,Voigtstedt
10421,16065001,Abtsbessingen,16,TH,Abtsbessingen
10422,16065005,Bellstedt,16,TH,Bellstedt
10423,16065014,"Ebeleben, Stadt",16,TH,Ebeleben
10424,16065018,Freienbessingen,16,TH,Freienbessingen
10425,16065038,Holzsußra,16,TH,Holzsußra
10426,16065058,Rockstedt,16,TH,Rockstedt
10427,16065072,Thüringenhausen,16,TH,Thüringenhausen
10428,16065082,Wolferschwenda,16,TH,Wolferschwenda
10429,16065013,Donndorf,16,TH,Donndorf
10430,16065081,"Wiehe, Stadt",16,TH,Wiehe
10431,16066006,Benshausen,16,TH,Benshausen
10432,16066023,Floh-Seligenthal,16,TH,Floh-Seligenthal
10433,16066047,"Oberhof, Stadt",16,TH,Oberhof
10434,16066063,"Schmalkalden, Kurort, Stadt",16,TH,Schmalkalden
10435,16066069,"Steinbach-Hallenberg, Kurort, Stadt",16,TH,Steinbach-Hallenberg
10436,16066074,"Brotterode-Trusetal, Stadt",16,TH,Brotterode-Trusetal
10437,16066092,"Zella-Mehlis, Stadt",16,TH,Zella-Mehlis
10438,16066093,Rhönblick,16,TH,Rhönblick
10439,16066094,Grabfeld,16,TH,Grabfeld
10440,16066001,Altersbach,16,TH,Altersbach
10441,16066008,Bermbach,16,TH,Bermbach
10442,16066051,"Oberschönau, Kurort",16,TH,Oberschönau
10443,16066062,Rotterode,16,TH,Rotterode
10444,16066077,Unterschönau,16,TH,Unterschönau
10445,16066082,Viernau,16,TH,Viernau
10446,16066002,Aschenhausen,16,TH,Aschenhausen
10447,16066012,Birx,16,TH,Birx
10448,16066019,Erbenhausen,16,TH,Erbenhausen
10449,16066024,Frankenheim/Rhön,16,TH,Frankenheim/Rhön
10450,16066035,Kaltensundheim,16,TH,Kaltensundheim
10451,16066036,Kaltenwestheim,16,TH,Kaltenwestheim
10452,16066043,Melpers,16,TH,Melpers
10453,16066048,Oberkatz,16,TH,Oberkatz
10454,16066052,Oberweid,16,TH,Oberweid
10455,16066078,Unterweid,16,TH,Unterweid
10456,16066025,Friedelshausen,16,TH,Friedelshausen
10457,16066033,Hümpfershausen,16,TH,Hümpfershausen
10458,16066041,Mehmels,16,TH,Mehmels
10459,16066044,Metzels,16,TH,Metzels
10460,16066053,Oepfershausen,16,TH,Oepfershausen
10461,16066064,Schwallungen,16,TH,Schwallungen
10462,16066075,Unterkatz,16,TH,Unterkatz
10463,16066083,Wahns,16,TH,Wahns
10464,16066084,Wallbach,16,TH,Wallbach
10465,16066085,Walldorf,16,TH,Walldorf
10466,16066086,"Wasungen, Stadt",16,TH,Wasungen
10467,16066005,Belrieth,16,TH,Belrieth
10468,16066015,Christes,16,TH,Christes
10469,16066016,Dillstädt,16,TH,Dillstädt
10470,16066017,Einhausen,16,TH,Einhausen
10471,16066018,Ellingshausen,16,TH,Ellingshausen
10472,16066038,Kühndorf,16,TH,Kühndorf
10473,16066039,Leutersdorf,16,TH,Leutersdorf
10474,16066045,Neubrunn,16,TH,Neubrunn
10475,16066049,Obermaßfeld-Grimmenthal,16,TH,Obermaßfeld-Grimmenthal
10476,16066057,Ritschenhausen,16,TH,Ritschenhausen
10477,16066058,Rohr,16,TH,Rohr
10478,16066065,Schwarza,16,TH,Schwarza
10479,16066079,Utendorf,16,TH,Utendorf
10480,16066081,Vachdorf,16,TH,Vachdorf
10481,16066088,Wölfershausen,16,TH,Wölfershausen
10482,16066028,Henneberg,16,TH,Henneberg
10483,16066042,"Meiningen, Stadt",16,TH,Meiningen
10484,16066056,Rippershausen,16,TH,Rippershausen
10485,16066071,Stepfershausen,16,TH,Stepfershausen
10486,16066073,Sülzfeld,16,TH,Sülzfeld
10487,16066076,Untermaßfeld,16,TH,Untermaßfeld
10488,16066013,Breitungen/Werra,16,TH,Breitungen/Werra
10489,16066022,Fambach,16,TH,Fambach
10490,16066059,Rosa,16,TH,Rosa
10491,16066061,Roßdorf,16,TH,Roßdorf
10492,16067019,"Friedrichroda, Stadt",16,TH,Friedrichroda
10493,16067029,"Gotha, Stadt",16,TH,Gotha
10494,16067064,Bad Tabarz,16,TH,Bad Tabarz
10495,16067065,"Tambach-Dietharz/Thür. Wald, Stadt",16,TH,Tambach-Dietharz/Thür. Wald
10496,16067072,"Waltershausen, Stadt",16,TH,Waltershausen
10497,16067083,Leinatal,16,TH,Leinatal
10498,16067087,Nesse-Apfelstädt,16,TH,Nesse-Apfelstädt
10499,16067088,Hörsel,16,TH,Hörsel
10500,16067013,Emleben,16,TH,Emleben
10501,16067025,Georgenthal/Thür. Wald,16,TH,Georgenthal/Thür. Wald
10502,16067036,Herrenhof,16,TH,Herrenhof
10503,16067039,Hohenkirchen,16,TH,Hohenkirchen
10504,16067054,Petriroda,16,TH,Petriroda
10505,16067003,Ballstädt,16,TH,Ballstädt
10506,16067005,Brüheim,16,TH,Brüheim
10507,16067006,Bufleben,16,TH,Bufleben
10508,16067021,Friedrichswerth,16,TH,Friedrichswerth
10509,16067027,Goldbach,16,TH,Goldbach
10510,16067035,Haina,16,TH,Haina
10511,16067037,Hochheim,16,TH,Hochheim
10512,16067056,Remstädt,16,TH,Remstädt
10513,16067063,Sonneborn,16,TH,Sonneborn
10514,16067074,Wangenheim,16,TH,Wangenheim
10515,16067075,Warza,16,TH,Warza
10516,16067078,Westhausen,16,TH,Westhausen
10517,16067004,Bienstädt,16,TH,Bienstädt
10518,16067016,Eschenbergen,16,TH,Eschenbergen
10519,16067022,Friemar,16,TH,Friemar
10520,16067047,Molschleben,16,TH,Molschleben
10521,16067052,Nottleben,16,TH,Nottleben
10522,16067055,Pferdingsleben,16,TH,Pferdingsleben
10523,16067068,Tröchtelborn,16,TH,Tröchtelborn
10524,16067071,Tüttleben,16,TH,Tüttleben
10525,16067082,Zimmernsupra,16,TH,Zimmernsupra
10526,16067009,Dachwig,16,TH,Dachwig
10527,16067011,Döllstädt,16,TH,Döllstädt
10528,16067026,Gierstädt,16,TH,Gierstädt
10529,16067033,Großfahner,16,TH,Großfahner
10530,16067067,Tonna,16,TH,Tonna
10531,16067008,Crawinkel,16,TH,Crawinkel
10532,16067032,Gräfenhain,16,TH,Gräfenhain
10533,16067044,Luisenthal,16,TH,Luisenthal
10534,16067053,"Ohrdruf, Stadt",16,TH,Ohrdruf
10535,16067081,Wölfis,16,TH,Wölfis
10536,16067059,Schwabhausen,16,TH,Schwabhausen
10537,16067089,Drei Gleichen,16,TH,Drei Gleichen
10538,16068051,"Sömmerda, Stadt",16,TH,Sömmerda
10539,16068058,"Weißensee, Stadt",16,TH,Weißensee
10540,16068006,"Buttstädt, Stadt",16,TH,Buttstädt
10541,16068008,Ellersleben,16,TH,Ellersleben
10542,16068011,Eßleben-Teutleben,16,TH,Eßleben-Teutleben
10543,16068016,Großbrembach,16,TH,Großbrembach
10544,16068023,Guthmannshausen,16,TH,Guthmannshausen
10545,16068024,Hardisleben,16,TH,Hardisleben
10546,16068031,Kleinbrembach,16,TH,Kleinbrembach
10547,16068035,Mannstedt,16,TH,Mannstedt
10548,16068038,Olbersleben,16,TH,Olbersleben
10549,16068046,Rudersdorf,16,TH,Rudersdorf
10550,16068002,Andisleben,16,TH,Andisleben
10551,16068014,"Gebesee, Stadt",16,TH,Gebesee
10552,16068045,Ringleben,16,TH,Ringleben
10553,16068057,Walschleben,16,TH,Walschleben
10554,16068004,Bilzingsleben,16,TH,Bilzingsleben
10555,16068005,Büchel,16,TH,Büchel
10556,16068012,Frömmstedt,16,TH,Frömmstedt
10557,16068015,Griefstedt,16,TH,Griefstedt
10558,16068022,Günstedt,16,TH,Günstedt
10559,16068027,Herrnschwende,16,TH,Herrnschwende
10560,16068028,Kannawurf,16,TH,Kannawurf
10561,16068029,"Kindelbrück, Stadt",16,TH,Kindelbrück
10562,16068043,Riethgen,16,TH,Riethgen
10563,16068003,Beichlingen,16,TH,Beichlingen
10564,16068019,Großneuhausen,16,TH,Großneuhausen
10565,16068033,Kleinneuhausen,16,TH,Kleinneuhausen
10566,16068034,"Kölleda, Stadt",16,TH,Kölleda
10567,16068041,Ostramondra,16,TH,Ostramondra
10568,16068042,"Rastenberg, Stadt",16,TH,Rastenberg
10569,16068013,Gangloffsömmern,16,TH,Gangloffsömmern
10570,16068025,Haßleben,16,TH,Haßleben
10571,16068026,Henschleben,16,TH,Henschleben
10572,16068044,Riethnordhausen,16,TH,Riethnordhausen
10573,16068049,Schwerstedt,16,TH,Schwerstedt
10574,16068053,Straußfurt,16,TH,Straußfurt
10575,16068059,Werningshausen,16,TH,Werningshausen
10576,16068062,Wundersleben,16,TH,Wundersleben
10577,16068001,Alperstedt,16,TH,Alperstedt
10578,16068017,Großmölsen,16,TH,Großmölsen
10579,16068021,Großrudestedt,16,TH,Großrudestedt
10580,16068032,Kleinmölsen,16,TH,Kleinmölsen
10581,16068037,Nöda,16,TH,Nöda
10582,16068039,Ollendorf,16,TH,Ollendorf
10583,16068055,Udestedt,16,TH,Udestedt
10584,16068007,Eckstedt,16,TH,Eckstedt
10585,16068036,Markvippach,16,TH,Markvippach
10586,16068048,Schloßvippach,16,TH,Schloßvippach
10587,16068052,Sprötau,16,TH,Sprötau
10588,16068056,Vogelsberg,16,TH,Vogelsberg
10589,16068009,Elxleben,16,TH,Elxleben
10590,16068061,Witterda,16,TH,Witterda
10591,16069024,"Hildburghausen, Stadt",16,TH,Hildburghausen
10592,16069042,Schleusegrund,16,TH,Schleusegrund
10593,16069043,"Schleusingen, Stadt",16,TH,Schleusingen
10594,16069051,"Themar, Stadt",16,TH,Themar
10595,16069053,Veilsdorf,16,TH,Veilsdorf
10596,16069061,Masserberg,16,TH,Masserberg
10597,16069062,"Römhild, Stadt",16,TH,Römhild
10598,16069001,Ahlstädt,16,TH,Ahlstädt
10599,16069003,Beinerstadt,16,TH,Beinerstadt
10600,16069004,Bischofrod,16,TH,Bischofrod
10601,16069008,Dingsleben,16,TH,Dingsleben
10602,16069009,Ehrenberg,16,TH,Ehrenberg
10603,16069011,Eichenberg,16,TH,Eichenberg
10604,16069016,Grimmelshausen,16,TH,Grimmelshausen
10605,16069017,Grub,16,TH,Grub
10606,16069021,Henfstädt,16,TH,Henfstädt
10607,16069025,Kloster Veßra,16,TH,Kloster Veßra
10608,16069026,Lengfeld,16,TH,Lengfeld
10609,16069028,Marisfeld,16,TH,Marisfeld
10610,16069035,Oberstadt,16,TH,Oberstadt
10611,16069037,Reurieth,16,TH,Reurieth
10612,16069044,Schmeheim,16,TH,Schmeheim
10613,16069047,St.Bernhard,16,TH,St.Bernhard
10614,16069002,"Bad Colberg-Heldburg, Stadt",16,TH,Bad Colberg-Heldburg
10615,16069015,Gompertshausen,16,TH,Gompertshausen
10616,16069019,Hellingen,16,TH,Hellingen
10617,16069041,Schlechtsart,16,TH,Schlechtsart
10618,16069046,Schweickershausen,16,TH,Schweickershausen
10619,16069049,Straufhain,16,TH,Straufhain
10620,16069052,"Ummerstadt, Stadt",16,TH,Ummerstadt
10621,16069056,Westhausen,16,TH,Westhausen
10622,16069012,"Eisfeld, Stadt",16,TH,Eisfeld
10623,16069039,Sachsenbrunn,16,TH,Sachsenbrunn
10624,16069006,Brünn/Thür.,16,TH,Brünn/Thür.
10625,16069058,Auengrund,16,TH,Auengrund
10626,16070028,Amt Wachsenburg,16,TH,Amt Wachsenburg
10627,16070029,"Ilmenau, Stadt",16,TH,Ilmenau
10628,16070048,"Stadtilm, Stadt",16,TH,Stadtilm
10629,16070003,Angelroda,16,TH,Angelroda
10630,16070011,Elgersburg,16,TH,Elgersburg
10631,16070019,Geraberg,16,TH,Geraberg
10632,16070034,Martinroda,16,TH,Martinroda
10633,16070037,Neusiß,16,TH,Neusiß
10634,16070002,Altenfeld,16,TH,Altenfeld
10635,16070005,Böhlen,16,TH,Böhlen
10636,16070016,Friedersdorf,16,TH,Friedersdorf
10637,16070022,Gillersdorf,16,TH,Gillersdorf
10638,16070025,"Großbreitenbach, Stadt",16,TH,Großbreitenbach
10639,16070027,Herschdorf,16,TH,Herschdorf
10640,16070038,Neustadt am Rennsteig,16,TH,Neustadt am Rennsteig
10641,16070052,Wildenspring,16,TH,Wildenspring
10642,16070014,Frankenhain,16,TH,Frankenhain
10643,16070017,Gehlberg,16,TH,Gehlberg
